TaskType,PriTaskModality,TargetSize,TargetDestDistance,PathDir,PriTaskElapsed,RotTaskElapsed,NumbWrongDeselection,NumbPathExit,PathFirstSegExit,PathMidSegExit,PathLastSegExit,NumbMismatchRotTask,Time Stamp
2,GazeDwell,big,20.000,down,1.958,0.222,1.022,0.799,0,1,0,1,0,1.022,0.000,0,16Sep / 10:26:53 AM
2,GazeDwell,big,40.000,up,1.993,0.222,1.022,0.800,0,0,0,0,0,1.022,0.000,0,16Sep / 10:26:58 AM
2,GazeDwell,big,40.000,down,2.940,0.222,1.611,1.389,0,0,0,0,0,1.611,0.000,0,16Sep / 10:27:03 AM
2,GazeDwell,medium,30.000,down,3.386,0.224,8.185,7.961,0,0,0,0,0,8.185,0.000,0,16Sep / 10:27:13 AM
2,GazeDwell,medium,20.000,up,2.714,0.222,1.077,0.855,0,0,0,0,0,1.077,0.000,0,16Sep / 10:27:18 AM
2,GazeDwell,medium,20.000,down,2.460,0.222,1.944,1.721,0,0,0,0,0,1.944,0.000,0,16Sep / 10:27:23 AM
2,GazeDwell,medium,40.000,up,2.751,0.224,0.789,0.565,0,5,0,5,0,0.789,0.000,0,16Sep / 10:27:27 AM
2,GazeDwell,medium,40.000,down,3.242,0.225,1.866,1.641,0,2,0,0,2,1.866,0.000,0,16Sep / 10:27:33 AM
2,GazeDwell,medium,30.000,up,2.294,0.226,0.955,0.729,0,0,0,0,0,0.955,0.000,0,16Sep / 10:27:37 AM
2,GazeDwell,small,40.000,up,2.368,0.233,1.139,0.905,0,8,0,8,0,1.139,0.000,0,16Sep / 10:27:42 AM
2,GazeDwell,small,40.000,down,4.171,0.228,3.121,2.893,0,3,1,2,0,3.121,0.000,0,16Sep / 10:27:48 AM
2,GazeDwell,small,30.000,up,3.817,0.232,4.986,4.753,0,4,0,4,0,4.986,0.000,0,16Sep / 10:27:55 AM
2,GazeDwell,big,30.000,up,11.654,0.222,10.450,10.228,0,1,0,1,0,10.450,0.000,0,16Sep / 10:28:09 AM
2,GazeDwell,big,30.000,down,3.149,0.232,3.110,2.878,0,0,0,0,0,3.110,0.000,0,16Sep / 10:28:14 AM
2,GazeDwell,small,30.000,down,3.596,0.222,0.722,0.500,0,3,0,0,3,0.722,0.000,0,16Sep / 10:28:20 AM
2,GazeDwell,small,20.000,up,2.577,0.222,1.090,0.867,0,3,0,3,0,1.090,0.000,0,16Sep / 10:28:24 AM
2,GazeDwell,small,20.000,down,2.212,0.222,1.376,1.155,0,1,0,1,0,1.376,0.000,0,16Sep / 10:28:29 AM
2,GazeDwell,medium,40.000,up,2.157,0.220,0.900,0.680,0,5,0,5,0,0.900,0.000,0,16Sep / 10:28:33 AM
2,GazeDwell,medium,40.000,down,2.816,0.222,0.844,0.622,0,8,0,2,6,0.844,0.000,0,16Sep / 10:28:38 AM
2,GazeDwell,medium,30.000,up,2.841,0.222,1.022,0.800,0,2,2,0,0,1.022,0.000,0,16Sep / 10:28:43 AM
2,GazeDwell,medium,30.000,down,2.043,0.222,0.834,0.611,0,0,0,0,0,0.834,0.000,0,16Sep / 10:28:47 AM
2,GazeDwell,medium,20.000,up,1.901,0.223,0.589,0.366,0,5,0,5,0,0.589,0.000,0,16Sep / 10:28:51 AM
2,GazeDwell,medium,20.000,down,1.891,0.220,0.667,0.447,0,1,0,1,0,0.667,0.000,0,16Sep / 10:28:55 AM
2,GazeDwell,small,40.000,up,2.782,0.222,0.944,0.722,0,6,0,6,0,0.944,0.000,0,16Sep / 10:29:00 AM
2,GazeDwell,small,40.000,down,4.161,0.227,1.032,0.805,0,17,2,7,8,1.032,0.000,0,16Sep / 10:29:06 AM
2,GazeDwell,small,30.000,up,4.176,0.222,3.132,2.910,0,14,1,7,6,3.132,0.000,0,16Sep / 10:29:13 AM
2,GazeDwell,small,30.000,down,2.446,0.234,1.955,1.721,0,2,1,1,0,1.955,0.000,0,16Sep / 10:29:18 AM
2,GazeDwell,small,20.000,up,2.248,0.223,1.222,0.999,0,4,0,4,0,1.222,0.000,0,16Sep / 10:29:22 AM
2,GazeDwell,small,20.000,down,2.105,0.223,1.671,1.448,0,4,1,3,0,1.671,0.000,0,16Sep / 10:29:26 AM
2,GazeDwell,big,30.000,up,2.452,0.223,0.822,0.599,0,0,0,0,0,0.822,0.000,0,16Sep / 10:29:31 AM
2,GazeDwell,big,30.000,down,2.276,0.223,0.745,0.522,0,0,0,0,0,0.745,0.000,0,16Sep / 10:29:35 AM
2,ControllerClick,big,30.000,up,2.646,0.292,1.258,0.966,0,0,0,0,0,1.258,0.000,0,16Sep / 10:29:58 AM
2,ControllerClick,big,30.000,down,1.368,0.222,0.755,0.534,0,0,0,0,0,0.755,0.000,0,16Sep / 10:30:02 AM
2,ControllerClick,big,40.000,up,1.558,0.222,0.766,0.544,0,1,1,0,0,0.766,0.000,0,16Sep / 10:30:05 AM
2,ControllerClick,big,40.000,down,1.493,0.223,0.700,0.477,0,0,0,0,0,0.700,0.000,0,16Sep / 10:30:09 AM
2,ControllerClick,small,30.000,down,1.517,0.222,0.733,0.511,0,0,0,0,0,0.733,0.000,0,16Sep / 10:30:12 AM
2,ControllerClick,small,20.000,up,1.741,0.233,0.978,0.745,0,0,0,0,0,0.978,0.000,0,16Sep / 10:30:17 AM
2,ControllerClick,small,20.000,down,1.655,0.233,0.711,0.477,0,2,0,2,0,0.711,0.000,0,16Sep / 10:30:23 AM
2,ControllerClick,big,20.000,up,1.568,0.222,0.722,0.500,0,0,0,0,0,0.722,0.000,0,16Sep / 10:30:27 AM
2,ControllerClick,big,20.000,down,1.525,0.222,0.833,0.611,0,0,0,0,0,0.833,0.000,0,16Sep / 10:30:31 AM
2,ControllerClick,small,40.000,up,2.949,0.222,0.766,0.544,1,2,0,1,1,0.766,0.000,0,16Sep / 10:30:36 AM
2,ControllerClick,small,40.000,down,1.945,0.223,1.338,1.114,1,4,0,2,2,1.338,0.000,0,16Sep / 10:30:41 AM
1,ControllerClick,big,30.000,up,5.506,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:57:19 AM
1,ControllerClick,big,30.000,down,4.220,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:57:27 AM
1,ControllerClick,medium,40.000,up,3.446,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:57:33 AM
1,ControllerClick,medium,40.000,down,4.082,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:57:40 AM
1,ControllerClick,medium,30.000,up,2.807,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:57:45 AM
1,ControllerClick,big,20.000,up,2.220,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:57:49 AM
1,ControllerClick,big,20.000,down,1.999,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:57:54 AM
1,ControllerClick,medium,30.000,down,3.090,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:57:59 AM
1,ControllerClick,medium,20.000,up,2.559,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:58:04 AM
1,ControllerClick,medium,20.000,down,2.635,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:58:09 AM
1,ControllerClick,small,40.000,up,3.309,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:58:15 AM
1,ControllerClick,small,40.000,down,3.056,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:58:21 AM
1,ControllerClick,small,30.000,up,3.602,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:58:27 AM
1,ControllerClick,big,40.000,up,2.428,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:58:32 AM
1,ControllerClick,big,40.000,down,2.796,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:58:37 AM
1,ControllerClick,small,30.000,down,2.955,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:58:43 AM
1,ControllerClick,small,20.000,up,3.590,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:58:49 AM
1,GazeDwell,big,40.000,up,4.318,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:59:16 AM
1,GazeDwell,big,40.000,down,3.188,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:59:21 AM
1,GazeDwell,medium,40.000,up,5.124,9999.000,9999.000,9999.000,0,3,1,1,1,9999.000,9999.000,9999,17Sep / 9:59:29 AM
1,GazeDwell,medium,40.000,down,7.161,9999.000,9999.000,9999.000,0,2,1,1,0,9999.000,9999.000,9999,17Sep / 9:59:39 AM
1,GazeDwell,medium,30.000,up,5.132,9999.000,9999.000,9999.000,0,6,0,0,6,9999.000,9999.000,9999,17Sep / 9:59:46 AM
1,GazeDwell,big,20.000,up,2.502,9999.000,9999.000,9999.000,0,2,2,0,0,9999.000,9999.000,9999,17Sep / 9:59:51 AM
1,GazeDwell,big,20.000,down,2.659,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 9:59:56 AM
1,GazeDwell,medium,30.000,down,4.329,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:00:02 AM
1,GazeDwell,medium,20.000,up,2.730,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:00:07 AM
1,GazeDwell,medium,20.000,down,2.178,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,17Sep / 10:00:12 AM
1,GazeDwell,small,30.000,down,5.546,9999.000,9999.000,9999.000,0,11,2,8,1,9999.000,9999.000,9999,17Sep / 10:00:19 AM
1,GazeDwell,small,20.000,up,2.428,9999.000,9999.000,9999.000,0,3,1,2,0,9999.000,9999.000,9999,17Sep / 10:00:24 AM
1,GazeDwell,small,20.000,down,4.785,9999.000,9999.000,9999.000,0,15,1,2,12,9999.000,9999.000,9999,17Sep / 10:00:31 AM
1,GazeDwell,small,40.000,up,4.789,9999.000,9999.000,9999.000,0,2,0,1,1,9999.000,9999.000,9999,17Sep / 10:00:38 AM
1,GazeDwell,small,40.000,down,6.460,9999.000,9999.000,9999.000,0,16,2,5,9,9999.000,9999.000,9999,17Sep / 10:00:47 AM
1,GazeDwell,small,30.000,up,3.107,9999.000,9999.000,9999.000,0,8,1,4,3,9999.000,9999.000,9999,17Sep / 10:00:52 AM
1,GazeDwell,big,30.000,up,2.355,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:00:58 AM
1,GazeDwell,big,30.000,down,2.378,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:01:03 AM
1,GazeDwell,small,40.000,up,3.638,9999.000,9999.000,9999.000,0,4,3,0,1,9999.000,9999.000,9999,17Sep / 10:01:09 AM
1,GazeDwell,small,40.000,down,5.307,9999.000,9999.000,9999.000,0,7,1,1,5,9999.000,9999.000,9999,17Sep / 10:01:16 AM
1,GazeDwell,small,30.000,up,2.343,9999.000,9999.000,9999.000,0,3,0,3,0,9999.000,9999.000,9999,17Sep / 10:01:21 AM
1,GazeDwell,medium,30.000,down,3.233,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:01:27 AM
1,GazeDwell,medium,20.000,up,1.948,9999.000,9999.000,9999.000,0,1,0,0,1,9999.000,9999.000,9999,17Sep / 10:01:31 AM
1,GazeDwell,medium,20.000,down,2.004,9999.000,9999.000,9999.000,0,2,0,1,1,9999.000,9999.000,9999,17Sep / 10:01:35 AM
1,GazeDwell,big,40.000,up,1.717,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:01:39 AM
1,GazeClick,medium,30.000,down,5.959,9999.000,9999.000,9999.000,0,9,0,0,9,9999.000,9999.000,9999,17Sep / 10:02:05 AM
1,GazeClick,medium,20.000,up,2.340,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:02:11 AM
1,GazeClick,medium,20.000,down,1.799,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:02:15 AM
1,GazeClick,big,40.000,up,1.845,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:02:19 AM
1,GazeClick,big,40.000,down,2.424,9999.000,9999.000,9999.000,0,1,0,0,1,9999.000,9999.000,9999,17Sep / 10:02:24 AM
1,GazeClick,small,30.000,down,3.660,9999.000,9999.000,9999.000,0,10,1,0,9,9999.000,9999.000,9999,17Sep / 10:02:29 AM
1,GazeClick,small,20.000,up,2.073,9999.000,9999.000,9999.000,0,2,1,1,0,9999.000,9999.000,9999,17Sep / 10:02:34 AM
1,GazeClick,small,20.000,down,1.531,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,17Sep / 10:02:38 AM
1,GazeClick,small,40.000,up,4.011,9999.000,9999.000,9999.000,0,13,1,6,6,9999.000,9999.000,9999,17Sep / 10:02:44 AM
1,GazeClick,small,40.000,down,3.802,9999.000,9999.000,9999.000,0,12,1,7,4,9999.000,9999.000,9999,17Sep / 10:02:51 AM
1,GazeClick,small,30.000,up,10.993,9999.000,9999.000,9999.000,1,9,0,1,8,9999.000,9999.000,9999,17Sep / 10:03:04 AM
1,GazeClick,big,30.000,up,1.869,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:03:11 AM
1,GazeClick,big,30.000,down,1.502,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:03:15 AM
1,GazeClick,medium,40.000,up,2.172,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:03:19 AM
1,GazeClick,medium,40.000,down,2.374,9999.000,9999.000,9999.000,0,4,1,3,0,9999.000,9999.000,9999,17Sep / 10:03:23 AM
1,GazeClick,medium,30.000,up,1.753,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:03:27 AM
1,GazeClick,big,20.000,up,1.667,9999.000,9999.000,9999.000,0,2,0,2,0,9999.000,9999.000,9999,17Sep / 10:03:31 AM
1,GazeClick,big,20.000,down,2.334,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:03:35 AM
1,GazeClick,small,40.000,up,3.070,9999.000,9999.000,9999.000,0,2,0,2,0,9999.000,9999.000,9999,17Sep / 10:03:40 AM
1,GazeGesture,small,30.000,down,6.729,9999.000,9999.000,9999.000,1,13,6,1,6,9999.000,9999.000,9999,17Sep / 10:05:12 AM
1,GazeGesture,small,20.000,up,7.024,9999.000,9999.000,9999.000,0,11,2,8,1,9999.000,9999.000,9999,17Sep / 10:05:21 AM
1,GazeGesture,small,20.000,down,12.394,9999.000,9999.000,9999.000,2,6,3,3,0,9999.000,9999.000,9999,17Sep / 10:05:39 AM
1,GazeGesture,big,30.000,up,2.168,9999.000,9999.000,9999.000,0,2,0,1,1,9999.000,9999.000,9999,17Sep / 10:05:45 AM
1,GazeGesture,big,30.000,down,4.161,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:05:51 AM
1,GazeGesture,medium,40.000,up,3.107,9999.000,9999.000,9999.000,0,7,0,2,5,9999.000,9999.000,9999,17Sep / 10:05:57 AM
1,GazeGesture,medium,40.000,down,11.038,9999.000,9999.000,9999.000,1,5,0,5,0,9999.000,9999.000,9999,17Sep / 10:06:22 AM
1,GazeGesture,medium,30.000,up,9.193,9999.000,9999.000,9999.000,2,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:06:35 AM
1,GazeGesture,small,40.000,up,11.490,9999.000,9999.000,9999.000,1,17,0,1,16,9999.000,9999.000,9999,17Sep / 10:06:49 AM
1,GazeGesture,small,40.000,down,31.243,9999.000,9999.000,9999.000,4,15,4,3,8,9999.000,9999.000,9999,17Sep / 10:07:24 AM
1,GazeGesture,small,30.000,up,4.355,9999.000,9999.000,9999.000,0,1,0,1,0,9999.000,9999.000,9999,17Sep / 10:07:31 AM
1,GazeGesture,big,20.000,up,2.574,9999.000,9999.000,9999.000,0,1,0,0,1,9999.000,9999.000,9999,17Sep / 10:07:36 AM
1,GazeGesture,big,20.000,down,25.165,9999.000,9999.000,9999.000,2,7,1,6,0,9999.000,9999.000,9999,17Sep / 10:08:04 AM
1,GazeGesture,big,40.000,up,6.560,9999.000,9999.000,9999.000,0,8,0,0,8,9999.000,9999.000,9999,17Sep / 10:08:14 AM
1,GazeGesture,big,40.000,down,16.977,9999.000,9999.000,9999.000,4,1,1,0,0,9999.000,9999.000,9999,17Sep / 10:08:41 AM
1,GazeGesture,medium,30.000,down,7.097,9999.000,9999.000,9999.000,1,7,1,4,2,9999.000,9999.000,9999,17Sep / 10:08:51 AM
1,GazeGesture,medium,20.000,up,1.901,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:09:04 AM
1,GazeGesture,medium,20.000,down,8.046,9999.000,9999.000,9999.000,2,4,0,4,0,9999.000,9999.000,9999,17Sep / 10:09:14 AM
1,GazeGesture,small,40.000,up,10.051,9999.000,9999.000,9999.000,1,7,2,3,2,9999.000,9999.000,9999,17Sep / 10:09:26 AM
1,GazeGesture,small,40.000,down,8.479,9999.000,9999.000,9999.000,0,19,5,0,14,9999.000,9999.000,9999,17Sep / 10:09:38 AM
1,GazeGesture,small,30.000,up,11.871,9999.000,9999.000,9999.000,2,11,0,8,3,9999.000,9999.000,9999,17Sep / 10:09:53 AM
1,GazeGesture,big,20.000,up,2.049,9999.000,9999.000,9999.000,0,2,2,0,0,9999.000,9999.000,9999,17Sep / 10:10:00 AM
1,GazeGesture,big,20.000,down,3.336,9999.000,9999.000,9999.000,1,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:10:06 AM
1,GazeGesture,big,30.000,up,1.009,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:10:09 AM
1,GazeGesture,big,30.000,down,2.842,9999.000,9999.000,9999.000,0,0,0,0,0,9999.000,9999.000,9999,17Sep / 10:10:13 AM
1,GazeGesture,medium,30.000,down,17.715,0.249,3.509,3.259,1,11,2,3,6,3.509,9999.000,9999,17Sep / 10:11:05 AM
2,GazeGesture,medium,20.000,up,7.802,0.221,2.888,2.667,1,1,1,0,0,2.888,0.000,0,17Sep / 10:11:16 AM
2,GazeGesture,medium,20.000,down,5.796,0.227,2.853,2.626,0,3,3,0,0,2.853,0.000,0,17Sep / 10:11:24 AM
2,GazeGesture,big,40.000,up,4.905,0.225,1.710,1.484,0,0,0,0,0,1.710,0.000,0,17Sep / 10:11:31 AM
2,GazeGesture,big,40.000,down,11.205,0.230,2.422,2.191,3,0,0,0,0,2.422,0.000,0,17Sep / 10:11:45 AM
2,GazeGesture,small,30.000,down,13.326,0.227,8.357,8.130,1,13,8,2,3,8.357,0.000,0,17Sep / 10:12:01 AM
2,GazeGesture,small,20.000,up,10.711,0.227,4.964,4.737,1,5,0,4,1,4.964,0.000,0,17Sep / 10:12:15 AM
2,GazeGesture,small,20.000,down,5.780,0.226,0.456,0.230,1,2,0,2,0,0.456,0.000,0,17Sep / 10:12:24 AM
2,GazeGesture,medium,40.000,up,8.279,0.232,1.666,1.435,1,2,0,1,1,1.666,0.000,0,17Sep / 10:12:35 AM
2,GazeGesture,medium,40.000,down,12.971,0.223,10.443,10.221,1,6,3,3,0,6.465,10.443,1,17Sep / 10:12:49 AM
2,GazeGesture,medium,30.000,up,5.510,0.230,2.196,1.966,0,0,0,0,0,2.196,0.000,0,17Sep / 10:12:57 AM
2,GazeGesture,small,40.000,up,3.865,0.223,1.658,1.435,0,2,0,2,0,1.658,0.000,0,17Sep / 10:13:03 AM
2,GazeGesture,small,40.000,down,20.178,0.228,4.298,4.070,2,8,0,1,7,4.298,0.000,0,17Sep / 10:13:25 AM
2,GazeGesture,small,30.000,up,11.039,0.228,2.465,2.236,3,9,2,1,6,2.465,0.000,0,17Sep / 10:13:40 AM
2,GazeGesture,small,30.000,down,8.416,0.221,5.406,5.186,0,16,10,5,1,5.406,0.000,0,17Sep / 10:13:51 AM
2,GazeGesture,small,20.000,up,22.887,0.228,13.272,13.044,0,33,15,2,16,5.171,9.357,2,17Sep / 10:14:25 AM
2,GazeGesture,small,20.000,down,14.174,0.223,4.909,4.686,2,10,0,3,7,4.909,0.000,0,17Sep / 10:14:46 AM
2,GazeGesture,big,40.000,up,4.442,0.221,2.502,2.281,0,0,0,0,0,2.502,0.000,0,17Sep / 10:14:54 AM
2,GazeGesture,big,40.000,down,7.518,0.225,1.555,1.330,1,2,2,0,0,1.555,0.000,0,17Sep / 10:15:03 AM
2,GazeGesture,big,30.000,up,7.609,0.230,4.360,4.131,0,1,0,1,0,4.360,0.000,0,17Sep / 10:15:13 AM
2,GazeGesture,big,30.000,down,4.804,0.223,2.239,2.016,0,0,0,0,0,2.239,0.000,0,17Sep / 10:15:19 AM
2,GazeGesture,big,20.000,up,9.752,0.223,1.210,0.987,0,2,2,0,0,1.210,0.000,0,17Sep / 10:15:32 AM
2,GazeGesture,big,20.000,down,4.813,0.241,1.844,1.603,0,3,3,0,0,1.844,0.000,0,17Sep / 10:15:40 AM
2,GazeGesture,medium,40.000,up,6.978,0.222,2.106,1.884,1,0,0,0,0,2.106,0.000,0,17Sep / 10:15:48 AM
2,GazeGesture,medium,40.000,down,15.177,0.232,2.288,2.055,1,6,0,3,3,2.288,0.000,0,17Sep / 10:16:06 AM
2,GazeClick,small,40.000,up,7.138,0.233,1.633,1.400,0,17,4,3,10,1.633,0.000,0,17Sep / 10:16:47 AM
2,GazeClick,small,40.000,down,4.153,0.222,1.300,1.077,0,8,5,1,2,1.300,0.000,0,17Sep / 10:16:53 AM
2,GazeClick,small,30.000,up,4.612,0.223,1.011,0.788,0,5,2,3,0,1.011,0.000,0,17Sep / 10:17:01 AM
2,GazeClick,big,30.000,up,2.115,0.222,0.822,0.600,0,0,0,0,0,0.822,0.000,0,17Sep / 10:17:06 AM
2,GazeClick,big,30.000,down,2.093,0.221,0.921,0.700,0,0,0,0,0,0.921,0.000,0,17Sep / 10:17:10 AM
2,GazeClick,medium,30.000,down,2.607,0.222,0.822,0.600,0,1,0,0,1,0.822,0.000,0,17Sep / 10:17:15 AM
2,GazeClick,medium,20.000,up,1.809,0.233,0.861,0.628,0,0,0,0,0,0.861,0.000,0,17Sep / 10:17:19 AM
2,GazeClick,medium,20.000,down,2.056,0.224,0.790,0.566,0,1,0,1,0,0.790,0.000,0,17Sep / 10:17:23 AM
2,GazeClick,big,40.000,up,1.895,0.228,0.588,0.360,0,0,0,0,0,0.588,0.000,0,17Sep / 10:17:27 AM
2,GazeClick,big,40.000,down,2.470,0.224,0.858,0.634,0,0,0,0,0,0.858,0.000,0,17Sep / 10:17:31 AM
2,GazeClick,small,30.000,down,2.155,0.228,0.682,0.455,0,2,0,2,0,0.682,0.000,0,17Sep / 10:17:35 AM
2,GazeClick,small,20.000,up,2.880,0.224,0.951,0.727,0,4,0,4,0,0.951,0.000,0,17Sep / 10:17:40 AM
2,GazeClick,small,20.000,down,3.799,0.234,0.779,0.546,0,6,0,4,2,0.779,0.000,0,17Sep / 10:17:47 AM
2,GazeClick,big,20.000,up,1.710,0.231,0.808,0.578,0,0,0,0,0,0.808,0.000,0,17Sep / 10:17:54 AM
2,GazeClick,big,20.000,down,1.803,0.232,0.799,0.567,0,0,0,0,0,0.799,0.000,0,17Sep / 10:17:57 AM
2,GazeClick,medium,40.000,up,1.884,0.225,0.624,0.399,0,0,0,0,0,0.624,0.000,0,17Sep / 10:18:01 AM
2,GazeClick,medium,40.000,down,2.053,0.234,0.812,0.578,0,2,0,2,0,0.812,0.000,0,17Sep / 10:18:05 AM
2,GazeClick,medium,30.000,up,1.688,0.227,0.634,0.407,0,0,0,0,0,0.634,0.000,0,17Sep / 10:18:09 AM
2,GazeClick,big,20.000,up,1.355,0.220,0.621,0.400,0,0,0,0,0,0.621,0.000,0,17Sep / 10:18:12 AM
2,GazeClick,big,20.000,down,1.858,0.224,0.789,0.565,0,0,0,0,0,0.789,0.000,0,17Sep / 10:18:16 AM
2,GazeDwell,medium,30.000,down,9.777,0.240,3.072,2.832,0,17,2,0,15,3.072,0.000,0,17Sep / 10:18:41 AM
2,GazeDwell,medium,20.000,up,2.788,0.222,1.644,1.421,0,2,0,2,0,1.644,0.000,0,17Sep / 10:18:47 AM
2,GazeDwell,medium,20.000,down,3.157,0.222,2.777,2.555,0,6,1,3,2,2.777,0.000,0,17Sep / 10:18:52 AM
2,GazeDwell,big,20.000,up,1.792,0.223,0.743,0.521,0,0,0,0,0,0.743,0.000,0,17Sep / 10:18:56 AM
2,GazeDwell,big,20.000,down,1.983,0.223,0.777,0.555,0,1,1,0,0,0.777,0.000,0,17Sep / 10:19:00 AM
2,GazeDwell,small,30.000,down,3.485,0.222,0.699,0.477,0,8,1,2,5,0.699,0.000,0,17Sep / 10:19:06 AM
2,GazeDwell,small,20.000,up,2.144,0.222,1.045,0.822,0,6,0,3,3,1.045,0.000,0,17Sep / 10:19:10 AM
2,GazeDwell,small,20.000,down,2.000,0.222,0.777,0.556,0,3,1,2,0,0.777,0.000,0,17Sep / 10:19:14 AM
2,GazeDwell,small,40.000,up,2.936,0.222,1.011,0.789,0,15,2,13,0,0.579,1.011,1,17Sep / 10:19:20 AM
2,GazeDwell,small,40.000,down,3.183,0.223,0.745,0.521,0,4,0,1,3,0.745,0.000,0,17Sep / 10:19:25 AM
2,GazeDwell,small,30.000,up,3.589,0.230,1.128,0.898,0,7,1,0,6,1.128,0.000,0,17Sep / 10:19:31 AM
2,GazeDwell,medium,40.000,up,2.375,0.234,0.799,0.565,0,1,1,0,0,0.799,0.000,0,17Sep / 10:19:36 AM
2,GazeDwell,medium,40.000,down,2.866,0.232,0.878,0.646,0,2,1,1,0,0.878,0.000,0,17Sep / 10:19:41 AM
2,GazeDwell,medium,30.000,up,1.992,0.222,0.817,0.594,0,2,1,1,0,0.817,0.000,0,17Sep / 10:19:45 AM
2,GazeDwell,big,30.000,up,1.849,0.224,0.789,0.565,0,0,0,0,0,0.789,0.000,0,17Sep / 10:19:49 AM
2,GazeDwell,big,30.000,down,1.973,0.221,2.542,2.321,0,2,2,0,0,2.542,0.000,0,17Sep / 10:19:54 AM
2,GazeDwell,big,40.000,up,1.695,0.232,0.563,0.331,0,0,0,0,0,0.563,0.000,0,17Sep / 10:19:57 AM
2,GazeDwell,big,40.000,down,1.955,0.222,0.594,0.372,0,0,0,0,0,0.594,0.000,0,17Sep / 10:20:02 AM
2,GazeDwell,small,30.000,down,1.667,0.243,0.626,0.383,0,5,0,4,1,0.626,0.000,0,17Sep / 10:20:06 AM
2,GazeDwell,small,20.000,up,1.913,0.232,0.799,0.566,0,3,1,2,0,0.799,0.000,0,17Sep / 10:20:10 AM
2,GazeDwell,small,20.000,down,2.172,0.222,0.815,0.593,0,1,1,0,0,0.815,0.000,0,17Sep / 10:20:14 AM
2,GazeDwell,big,30.000,up,1.996,0.224,0.666,0.442,0,0,0,0,0,0.666,0.000,0,17Sep / 10:20:18 AM
2,GazeDwell,big,30.000,down,2.065,0.223,0.733,0.511,0,0,0,0,0,0.733,0.000,0,17Sep / 10:20:22 AM
